3wuwevgm,2,28,0,1,3,12,0,1,10,3,1,8,1,3,2,9,31,23,26,89,2,1
3ybrq8d0,1,20,1,1,3,4,0,1,4,8,1,10,4,4,2,7,19,21,25,72,2,1
3ybrq8d0,2,20,1,1,3,4,0,0,4,3,1,9,3,1,1,7,19,21,25,72,1,0
41ftndwd,1,23,0,1,4,4,1,1,4,8,1,7,3,4,5,1,2,2,3,8,2,1
41ftndwd,2,23,0,1,4,4,1,0,7,3,1,7,3,4,5,1,2,2,3,8,1,0
41vav9e6,1,32,0,6,6,4,0,0,1,8,0,8,4,4,4,2,4,4,6,16,0,1
41vav9e6,2,32,0,6,6,4,0,0,2,3,1,2,3,2,4,2,4,4,6,16,1,0
47xsr5ln,1,23,1,1,3,1,1,0,4,8,0,8,2,3,2,5,12,18,22,57,0,1
47xsr5ln,2,23,1,1,3,1,1,1,3,3,1,7,2,3,2,5,12,18,22,57,2,1
4beajowr,1,24,1,1,4,3,1,0,1,8,1,6,4,5,2,1,4,3,4,12,1,0
4beajowr,2,24,1,1,4,3,1,0,1,3,1,7,3,4,3,1,4,3,4,12,1,0
4dgsc4uh,1,23,1,4,3,4,1,0,10,8,1,4,4,3,2,5,17,17,19,58,1,0
4dgsc4uh,2,23,1,4,3,4,1,1,2,3,0,1,3,4,4,5,17,17,19,58,1,0
4drwocpy,1,29,1,1,4,1,1,0,10,8,1,6,3,3,4,6,11,17,23,57,1,0
4drwocpy,2,29,1,1,4,1,1,0,10,3,1,7,3,3,4,6,11,17,23,57,1,0
4gl3n14q,1,24,1,1,4,1,1,0,10,8,1,7,4,2,4,1,2,2,1,6,1,0
4gl3n14q,2,24,1,1,4,1,1,1,9,3,1,8,4,4,4,1,2,2,1,6,2,1
4ofpi2ah,1,29,1,7,5,4,0,1,5,8,1,3,4,4,3,6,14,12,10,42,2,1
4ofpi2ah,2,29,1,7,5,4,0,0,3,3,1,4,5,4,1,6,14,12,10,42,1,0
52x2inm9,1,25,1,1,4,11,1,0,10,8,1,7,3,5,5,0,0,0,0,0,1,0
52x2inm9,2,25,1,1,4,11,1,0,10,3,1,6,3,5,5,0,0,0,0,0,1,0
59ni4eqk,1,23,1,1,4,2,0,0,3,8,1,3,3,3,3,2,6,4,8,20,1,0
59ni4eqk,2,23,1,1,4,2,0,1,6,3,1,3,3,3,3,2,6,4,8,20,2,1
5eze54u5,1,63,0,1,4,4,0,1,2,8,0,10,1,1,1,4,10,9,10,33,1,0
5eze54u5,2,63,0,1,4,4,0,0,3,3,1,10,1,1,1,4,10,9,10,33,1,0
5lgtvn7o,1,22,1,3,3,4,0,1,2,8,1,6,5,4,2,5,14,10,14,43,2,1
5lgtvn7o,2,22,1,3,3,4,0,1,1,3,1,7,5,4,2,5,14,10,14,43,2,1
5o00mvrj,1,21,1,3,4,4,0,0,6,8,0,5,4,4,3,7,15,24,27,73,0,1
5o00mvrj,2,21,1,3,4,4,0,0,6,3,1,9,2,2,2,7,15,24,27,73,1,0
5q13mfa5,1,22,1,5,3,8,1,0,4,8,1,8,1,4,4,1,1,1,3,6,1,0
5q13mfa5,2,22,1,5,3,8,1,0,6,3,1,8,1,4,4,1,1,1,3,6,1,0
5y3nmz6q,1,31,1,4,6,4,1,0,2,8,1,7,2,2,3,5,7,8,19,39,1,0
5y3nmz6q,2,31,1,4,6,4,1,0,3,3,1,6,2,2,3,5,7,8,19,39,1,0
7bbfeccl,1,24,0,1,3,1,0,1,3,8,0,7,2,2,3,5,16,14,20,55,1,0
7bbfeccl,2,24,0,1,3,1,0,1,4,3,0,9,2,2,3,5,16,14,20,55,1,0
7w4s8rhh,1,25,0,1,5,5,1,1,7,8,0,1,4,4,4,0,0,0,0,0,1,0
7w4s8rhh,2,25,0,1,5,5,1,0,3,3,1,6,3,3,3,0,0,0,0,0,1,0
7zuazfeb,1,37,0,3,2,1,0,1,2,8,1,6,5,3,3,9,25,27,32,93,2,1
7zuazfeb,2,37,0,3,2,1,0,1,2,3,0,3,2,2,2,9,25,27,32,93,1,0
8069swgd,1,20,1,3,3,4,1,0,2,8,0,2,5,5,5,5,20,13,14,52,0,1
8069swgd,2,20,1,3,3,4,1,1,6,3,1,10,5,5,5,5,20,13,14,52,2,1
81gzpzn1,1,22,0,1,4,1,0,1,2,8,1,6,4,3,4,4,11,15,13,43,2,1
81gzpzn1,2,22,0,1,4,1,0,0,1,3,1,6,2,4,2,4,11,15,13,43,1,0
81ps3apo,1,26,1,1,4,1,1,0,10,8,1,1,3,3,4,4,13,13,11,41,1,0
81ps3apo,2,26,1,1,4,1,1,1,10,3,1,7,4,4,4,4,13,13,11,41,2,1
82db3sq6,1,21,1,3,4,4,1,0,8,8,1,6,2,2,3,1,2,1,3,7,1,0
82db3sq6,2,21,1,3,4,4,1,1,6,3,1,8,3,4,4,1,2,1,3,7,2,1
8fqxu758,1,48,1,1,4,4,0,0,10,8,1,6,4,1,1,4,12,13,15,44,1,0
8fqxu758,2,48,1,1,4,4,0,0,7,3,1,5,5,1,1,4,12,13,15,44,1,0
8ru2fzdx,1,33,0,3,2,5,0,1,8,8,1,6,2,3,3,9,29,27,29,94,2,1
8ru2fzdx,2,33,0,3,2,5,0,1,10,3,0,1,2,3,3,9,29,27,29,94,1,0
9aoeoxhd,1,26,1,1,3,4,0,1,5,8,0,2,3,3,2,2,5,5,6,18,1,0
9aoeoxhd,2,26,1,1,3,4,0,0,4,3,1,6,3,3,2,2,5,5,6,18,1,0
9cf3mrb9,1,37,0,1,4,4,1,1,2,8,1,8,3,3,3,1,2,1,2,6,2,1
9cf3mrb9,2,37,0,1,4,4,1,1,3,3,1,2,3,2,4,1,2,1,2,6,2,1
9d15rrwp,1,21,1,1,4,4,0,1,7,8,0,1,1,3,1,5,16,11,16,48,1,0
9d15rrwp,2,21,1,1,4,4,0,0,2,3,1,1,5,3,1,5,16,11,16,48,1,0
9g2orqkx,1,22,1,3,4,3,0,0,10,8,1,5,5,4,3,9,26,27,28,90,1,0
9g2orqkx,2,22,1,3,4,3,0,0,7,3,1,6,5,4,3,9,26,27,28,90,1,0
9jphpebf,1,21,1,1,3,4,1,1,1,8,1,5,4,4,4,5,14,16,17,52,2,1
9jphpebf,2,21,1,1,3,4,1,1,1,3,1,6,4,4,4,5,14,16,17,52,2,1
9ooeyj27,1,22,0,1,3,4,0,1,7,8,1,8,5,4,2,4,9,8,12,33,2,1
9ooeyj27,2,22,0,1,3,4,0,0,7,3,1,7,4,1,1,4,9,8,12,33,1,0
a0zop6jk,1,25,1,1,4,4,1,0,3,8,0,8,1,4,5,1,3,2,2,8,0,1
a0zop6jk,2,25,1,1,4,4,1,0,8,3,1,9,4,1,1,1,3,2,2,8,1,0
a8u3m03n,1,25,0,1,3,4,1,0,7,8,1,6,2,3,3,1,1,1,2,5,1,0
a8u3m03n,2,25,0,1,3,4,1,1,6,3,1,8,2,3,3,1,1,1,2,5,2,1
anmcz9w9,1,26,1,1,4,6,0,0,8,8,1,9,3,1,1,2,7,5,6,20,1,0
anmcz9w9,2,26,1,1,4,6,0,0,6,3,1,9,3,1,1,2,7,5,6,20,1,0
aoxm8m5k,1,21,0,1,2,4,1,1,1,8,1,10,4,5,5,1,4,3,3,11,2,1
aoxm8m5k,2,21,0,1,2,4,1,1,3,3,1,8,4,5,5,1,4,3,3,11,2,1
at8vda4f,1,24,1,1,3,4,0,0,3,8,1,4,4,2,1,1,2,2,3,8,1,0
at8vda4f,2,24,1,1,3,4,0,0,3,3,1,6,2,1,1,1,2,2,3,8,1,0
ayvxhnzh,1,29,1,1,4,4,0,1,8,8,1,9,5,4,1,6,24,18,24,72,2,1
ayvxhnzh,2,29,1,1,4,4,0,1,8,3,1,9,5,4,1,6,24,18,24,72,2,1
b23lqi6f,1,22,1,1,3,4,0,1,5,8,1,6,3,3,3,3,12,11,10,36,2,1
b23lqi6f,2,22,1,1,3,4,0,1,5,3,1,6,3,3,3,3,12,11,10,36,2,1
b4chvizt,1,31,1,1,4,1,0,1,10,8,1,3,5,5,4,9,22,22,31,84,2,1
b4chvizt,2,31,1,1,4,1,0,0,3,3,1,7,1,1,1,9,22,22,31,84,1,0
b8v95zjg,1,27,1,1,3,1,1,0,4,8,1,8,1,2,2,5,22,21,15,63,1,0
b8v95zjg,2,27,1,1,3,1,1,0,3,3,1,9,1,1,2,5,22,21,15,63,1,0
becdhs6d,1,23,0,1,3,4,1,1,3,8,0,7,1,3,5,4,7,14,18,43,1,0
becdhs6d,2,23,0,1,3,4,1,1,7,3,0,6,2,4,5,4,7,14,18,43,1,0
brzyvx6o,1,23,1,1,3,7,1,0,4,8,1,7,1,3,3,0,0,0,0,0,1,0
brzyvx6o,2,23,1,1,3,7,1,1,3,3,1,3,1,4,4,0,0,0,0,0,2,1
byprp3ao,1,21,0,1,3,7,0,1,3,8,0,1,3,3,3,2,6,4,5,17,1,0
byprp3ao,2,21,0,1,3,7,0,1,6,3,1,4,4,4,4,2,6,4,5,17,2,1
c1e0i0av,1,21,1,1,3,1,1,1,10,8,1,9,3,3,2,4,13,11,14,42,2,1
c1e0i0av,2,21,1,1,3,1,1,1,1,3,1,10,3,3,2,4,13,11,14,42,2,1
c4pei8id,1,22,1,2,3,3,0,1,8,8,1,9,5,2,2,7,19,22,26,74,2,1
c4pei8id,2,22,1,2,3,3,0,1,10,3,1,9,5,3,2,7,19,22,26,74,2,1
ccq14o2b,1,24,1,1,4,3,0,1,3,8,0,3,4,5,4,2,7,7,8,24,1,0
ccq14o2b,2,24,1,1,4,3,0,1,1,3,1,8,4,4,1,2,7,7,8,24,2,1
ccss6l6p,1,20,1,1,3,4,0,0,2,8,0,1,1,1,1,1,5,5,5,16,0,1
ccss6l6p,2,20,1,1,3,4,0,0,1,3,0,1,5,5,1,1,5,5,5,16,0,1
cl2ep3f7,1,27,1,1,4,4,1,0,10,8,1,6,2,2,3,3,6,5,9,23,1,0
cl2ep3f7,2,27,1,1,4,4,1,1,10,3,1,6,2,2,3,3,6,5,9,23,2,1
cx03s6sj,1,23,0,1,4,4,0,1,6,8,1,5,3,3,3,2,6,8,10,26,2,1
cx03s6sj,2,23,0,1,4,4,0,1,5,3,1,6,3,2,2,2,6,8,10,26,2,1
d1tg2svx,1,26,0,1,3,4,1,1,3,8,1,9,4,4,5,2,7,5,5,19,2,1
d1tg2svx,2,26,0,1,3,4,1,1,2,3,1,9,4,4,5,2,7,5,5,19,2,1
d5miao3f,1,27,1,3,4,4,1,1,2,8,1,7,3,1,5,0,0,0,0,0,2,1
d5miao3f,2,27,1,3,4,4,1,0,2,3,1,4,2,1,4,0,0,0,0,0,1,0
d7mzhd91,1,34,0,3,2,5,1,0,10,8,1,8,2,4,4,4,11,6,14,35,1,0
d7mzhd91,2,34,0,3,2,5,1,0,10,3,1,9,2,4,4,4,11,6,14,35,1,0
ddndhovh,1,28,1,1,4,4,1,1,3,8,1,2,3,3,4,3,11,9,11,34,2,1
ddndhovh,2,28,1,1,4,4,1,0,2,3,1,2,2,3,4,3,11,9,11,34,1,0
een591sa,1,21,1,1,4,4,0,1,4,8,1,6,4,4,2,2,7,6,7,22,2,1
een591sa,2,21,1,1,4,4,0,0,3,3,1,8,2,1,1,2,7,6,7,22,1,0
ef2n5ebm,1,21,0,1,4,4,1,0,10,8,1,2,1,2,2,9,29,28,30,96,1,0
ef2n5ebm,2,21,0,1,4,4,1,0,7,3,1,5,1,2,2,9,29,28,30,96,1,0
eirxrsea,1,22,1,1,3,4,0,1,2,8,1,4,5,3,2,0,0,0,0,0,2,1
eirxrsea,2,22,1,1,3,4,0,1,2,3,1,5,5,3,2,0,0,0,0,0,2,1
eqmg9g9o,1,21,1,1,4,4,0,0,2,8,1,8,1,1,1,1,2,3,3,9,1,0
eqmg9g9o,2,21,1,1,4,4,0,0,3,3,1,8,1,1,1,1,2,3,3,9,1,0
et0tq6z6,1,29,1,1,4,4,0,0,10,8,1,6,5,4,1,0,0,0,0,0,1,0
et0tq6z6,2,29,1,1,4,4,0,1,10,3,1,7,5,3,1,0,0,0,0,0,2,1
ev74g878,1,23,1,1,4,1,1,0,10,8,0,5,2,2,2,5,13,16,15,49,0,1
ev74g878,2,23,1,1,4,1,1,1,10,3,1,8,3,3,4,5,13,16,15,49,2,1
ew0w2g1l,1,22,0,1,4,4,0,0,3,8,0,7,4,4,4,1,3,3,2,9,0,1
ew0w2g1l,2,22,0,1,4,4,0,0,1,3,1,8,3,4,4,1,3,3,2,9,1,0
exrrcsmn,1,22,0,1,2,4,0,0,2,8,1,3,2,2,2,5,13,17,19,54,1,0
exrrcsmn,2,22,0,1,2,4,0,0,3,3,0,1,5,5,5,5,13,17,19,54,0,1
f4n9j6op,1,22,1,1,3,4,1,1,1,8,0,5,3,3,3,4,11,12,15,42,1,0
f4n9j6op,2,22,1,1,3,4,1,0,2,3,0,5,3,3,3,4,11,12,15,42,0,1
f5atevr6,1,23,1,1,4,7,1,0,6,8,0,1,2,1,1,1,3,1,1,6,0,1
f5atevr6,2,23,1,1,4,7,1,0,4,3,1,3,3,2,4,1,3,1,1,6,1,0
f5xv1fkl,1,22,1,1,4,4,1,1,7,8,1,6,2,4,4,1,4,2,3,10,2,1
f5xv1fkl,2,22,1,1,4,4,1,1,6,3,1,7,2,4,4,1,4,2,3,10,2,1
f89sar31,1,18,1,1,3,4,1,1,2,8,1,4,2,2,3,7,30,20,18,75,2,1
f89sar31,2,18,1,1,3,4,1,0,3,3,1,6,3,1,1,7,30,20,18,75,1,0
fmqp68m8,1,22,1,1,4,4,1,0,4,8,1,8,3,3,3,2,7,5,7,21,1,0
fmqp68m8,2,22,1,1,4,4,1,0,2,3,0,6,2,3,4,2,7,5,7,21,0,1
fnl62hwg,1,23,0,1,4,4,1,0,3,8,0,6,3,5,5,3,11,9,8,31,0,1
fnl62hwg,2,23,0,1,4,4,1,1,7,3,1,7,4,5,5,3,11,9,8,31,2,1
fpandoem,1,24,0,1,4,4,0,1,10,8,1,6,5,4,4,2,4,4,5,15,2,1
fpandoem,2,24,0,1,4,4,0,1,8,3,0,3,5,4,4,2,4,4,5,15,1,0
fprgpada,1,28,1,1,4,4,1,0,1,8,1,7,3,2,2,3,8,8,10,29,1,0
fprgpada,2,28,1,1,4,4,1,1,1,3,0,7,3,2,2,3,8,8,10,29,1,0
frt2lkk5,1,28,1,1,4,4,1,0,1,8,1,10,4,1,2,11,14,38,49,112,1,0
frt2lkk5,2,28,1,1,4,4,1,0,1,3,1,10,3,1,2,11,14,38,49,112,1,0
fzik5q3x,1,23,1,1,4,13,1,1,5,8,1,8,5,2,1,8,26,20,21,75,2,1
fzik5q3x,2,23,1,1,4,13,1,0,6,3,1,7,4,1,2,8,26,20,21,75,1,0
g5mgshxu,1,24,1,1,4,4,1,1,2,8,0,2,4,3,3,8,29,34,34,105,1,0
g5mgshxu,2,24,1,1,4,4,1,1,1,3,0,5,2,3,3,8,29,34,34,105,1,0
g79jc6fg,1,23,0,1,3,7,1,1,4,8,0,3,2,2,4,6,16,17,17,56,1,0
g79jc6fg,2,23,0,1,3,7,1,0,4,3,1,8,3,2,4,6,16,17,17,56,1,0
gjk9u84t,1,32,0,4,6,5,0,1,1,8,0,1,3,3,3,5,19,14,16,54,1,0
gjk9u84t,2,32,0,4,6,5,0,1,1,3,0,1,3,3,3,5,19,14,16,54,1,0
gkrpdx4m,1,22,1,1,3,4,0,0,1,8,1,9,2,2,2,5,13,15,17,50,1,0
gkrpdx4m,2,22,1,1,3,4,0,0,1,3,1,10,5,4,2,5,13,15,17,50,1,0
gt816sfp,1,22,0,2,3,4,1,0,4,8,1,4,2,3,3,12,41,30,33,116,1,0
gt816sfp,2,22,0,2,3,4,1,0,3,3,1,6,2,3,3,12,41,30,33,116,1,0
gtvmotq5,1,24,1,3,3,4,1,0,3,8,0,3,3,4,4,10,30,23,42,105,0,1
gtvmotq5,2,24,1,3,3,4,1,1,2,3,1,6,3,4,4,10,30,23,42,105,2,1
gz5sn17l,1,23,1,1,4,4,0,0,8,8,0,3,5,4,3,2,8,6,8,24,0,1
gz5sn17l,2,23,1,1,4,4,0,0,7,3,1,6,5,4,3,2,8,6,8,24,1,0
h2dzzzet,1,20,0,1,3,4,0,0,9,8,0,2,1,1,1,2,5,5,6,18,0,1
h2dzzzet,2,20,0,1,3,4,0,0,8,3,0,3,1,1,1,2,5,5,6,18,0,1
ha7565e0,1,24,0,1,4,4,1,0,4,8,1,10,2,4,4,0,0,0,0,0,1,0
ha7565e0,2,24,0,1,4,4,1,0,4,3,0,4,4,4,4,0,0,0,0,0,0,1
hb31om61,1,27,1,1,3,4,0,0,2,8,1,8,3,1,1,6,20,8,14,48,1,0
hb31om61,2,27,1,1,3,4,0,1,2,3,1,8,3,3,3,6,20,8,14,48,2,1
hlb28dkj,1,23,0,1,4,1,0,0,1,8,0,3,4,3,4,2,7,5,6,20,0,1
hlb28dkj,2,23,0,1,4,1,0,0,4,3,1,5,2,2,2,2,7,5,6,20,1,0
hlpmui5y,1,28,1,1,4,4,0,0,10,8,1,3,4,2,2,0,0,0,0,0,1,0
hlpmui5y,2,28,1,1,4,4,0,1,8,3,1,8,4,2,2,0,0,0,0,0,2,1
hlqfsg60,1,38,1,1,4,1,1,1,1,8,0,4,3,3,3,2,5,4,6,17,1,0
hlqfsg60,2,38,1,1,4,1,1,0,3,3,1,8,1,2,2,2,5,4,6,17,1,0
i043o7a9,1,21,1,2,3,4,0,0,10,8,0,1,5,4,1,8,22,21,30,81,0,1
i043o7a9,2,21,1,2,3,4,0,0,3,3,1,7,5,1,1,8,22,21,30,81,1,0
i38jov29,1,23,1,1,3,1,1,1,6,8,1,9,3,3,2,3,11,10,11,35,2,1
i38jov29,2,23,1,1,3,1,1,1,2,3,0,6,4,2,2,3,11,10,11,35,1,0
i8vm5ayn,1,56,0,1,3,10,1,0,8,8,1,5,3,3,4,5,13,9,16,43,1,0
i8vm5ayn,2,56,0,1,3,10,1,1,8,3,1,6,3,3,4,5,13,9,16,43,2,1
iadh129y,1,22,1,1,3,4,0,0,2,8,1,9,5,2,2,4,8,9,17,38,1,0
iadh129y,2,22,1,1,3,4,0,1,2,3,1,8,4,5,4,4,8,9,17,38,2,1
ifoqogor,1,24,0,7,3,4,0,1,8,8,1,4,5,2,2,2,8,6,9,25,2,1
ifoqogor,2,24,0,7,3,4,0,1,3,3,1,6,5,2,2,2,8,6,9,25,2,1
iicphkzk,1,26,1,1,4,4,1,1,10,8,0,1,3,4,4,2,3,3,7,15,1,0
iicphkzk,2,26,1,1,4,4,1,1,10,3,0,1,3,4,4,2,3,3,7,15,1,0
iuon7u5x,1,25,1,1,4,4,1,0,10,8,1,6,3,3,4,6,15,14,15,50,1,0
iuon7u5x,2,25,1,1,4,4,1,0,9,3,1,7,3,3,4,6,15,14,15,50,1,0
j4d77s0i,1,26,1,3,4,4,1,1,1,8,1,9,3,3,4,0,0,0,0,0,2,1
j4d77s0i,2,26,1,3,4,4,1,0,2,3,0,6,3,3,4,0,0,0,0,0,0,1
j5a6wf7r,1,22,1,1,4,1,0,0,8,8,1,8,3,2,1,4,13,9,14,40,1,0
j5a6wf7r,2,22,1,1,4,1,0,0,7,3,1,10,3,1,1,4,13,9,14,40,1,0
j5g263j3,1,24,1,1,2,9,1,0,8,8,1,8,4,2,2,8,24,19,27,78,1,0
j5g263j3,2,24,1,1,2,9,1,0,6,3,1,10,4,2,2,8,24,19,27,78,1,0
j9et2k8t,1,23,1,2,3,3,1,1,4,8,1,10,1,1,2,6,11,12,28,57,2,1
j9et2k8t,2,23,1,2,3,3,1,0,4,3,0,8,1,1,2,6,11,12,28,57,0,1
jdzc6omc,1,22,0,3,4,4,1,1,8,8,1,10,5,4,4,9,36,32,31,108,2,1
jdzc6omc,2,22,0,3,4,4,1,0,10,3,0,1,5,4,4,9,36,32,31,108,0,1
jgfghqs7,1,27,1,1,4,11,0,1,2,8,0,1,5,4,3,2,7,4,3,16,1,0
jgfghqs7,2,27,1,1,4,11,0,1,1,3,1,10,5,4,3,2,7,4,3,16,2,1
jgkd9s73,1,29,1,3,4,1,0,0,2,8,0,5,3,3,3,1,1,1,1,4,0,1
jgkd9s73,2,29,1,3,4,1,0,0,2,3,0,3,3,2,3,1,1,1,1,4,0,1
jpmhiiq9,1,21,1,1,4,4,1,1,10,8,0,3,5,5,4,6,25,21,16,68,1,0
jpmhiiq9,2,21,1,1,4,4,1,0,7,3,1,6,5,4,4,6,25,21,16,68,1,0
jz9fnoy8,1,22,1,5,4,4,1,0,10,8,1,8,2,3,4,6,21,17,23,67,1,0
jz9fnoy8,2,22,1,5,4,4,1,1,9,3,1,8,2,3,4,6,21,17,23,67,2,1
k357j4na,1,21,1,1,3,4,1,1,10,8,1,8,4,4,4,1,1,1,3,6,2,1
k357j4na,2,21,1,1,3,4,1,1,10,3,1,8,4,4,4,1,1,1,3,6,2,1
k4a3bnhl,1,21,1,3,4,4,0,0,10,8,0,2,3,3,1,6,14,10,21,51,0,1
k4a3bnhl,2,21,1,3,4,4,0,0,8,3,1,2,4,2,1,6,14,10,21,51,1,0
